account_id,type_id,status_id,customer_id,branch_id,account_number,balance,date_opened,date_closed
710,5,3,1000,3,GB44CDJY80467746307870,8938.77,2024-01-18,NULL
711,2,1,518,2,GB90PTBF58593360983486,2362.78,2022-06-10,NULL
712,3,2,469,5,GB31DGFL40679373149343,46418.95,2017-06-08,NULL
713,5,1,90,7,GB72ZBZC52066749222925,8834.29,2022-01-26,NULL
714,4,1,1172,2,GB69GULM87102227285155,11883.2,2018-09-30,NULL
715,3,2,479,1,GB36AZIG80699128416508,48665.45,2021-04-30,NULL
716,5,1,160,11,GB14EFPP11814971941340,13521.61,2024-07-04,NULL
717,2,3,835,9,GB29SBRG57417269421695,43553.0,2022-06-12,NULL
718,1,3,59,3,GB20YSJR80504025770529,48573.85,2018-05-30,NULL
719,2,2,1160,1,GB49ODWJ83565708913112,10915.8,2017-07-31,NULL
720,3,2,379,8,GB96JNDM95478462662576,36445.58,2021-01-29,NULL
721,2,1,215,3,GB62SNDD69435344807569,25443.01,2021-09-02,NULL
722,4,1,954,7,GB60AMWV79151265867635,41447.24,2025-04-29,NULL
723,2,2,923,12,GB32ISVU07906156847136,24657.02,2022-12-03,NULL
724,5,2,417,4,GB90QXNM83314640895609,34063.68,2024-10-07,NULL
725,5,1,656,5,GB32SJAI67174148228042,40483.37,2021-10-25,NULL
726,3,2,1162,3,GB38KLJJ35631936734745,19526.65,2017-04-16,NULL
727,5,3,1096,2,GB23DDRU41447049385018,19634.04,2023-08-20,NULL
728,3,3,116,10,GB54RGQW68612600941350,12740.53,2018-01-16,NULL
729,2,3,1090,8,GB57FQBB69334780351511,5648.46,2017-10-24,NULL
730,2,2,781,8,GB28BSZV39561557031824,1996.32,2018-08-19,NULL
731,2,3,855,6,GB89UVZM24515121359758,27217.98,2020-04-24,NULL
732,2,3,658,9,GB69BQEA80752226310037,39447.42,2016-06-03,NULL
733,3,3,462,11,GB37HHOO90359394342578,8543.83,2018-07-16,NULL
734,5,1,477,3,GB62EORH02537950901231,36943.94,2015-11-19,NULL
735,2,1,71,10,GB33JZIE09543720745374,16138.29,2025-08-14,NULL
736,2,1,964,7,GB04EALB40746961972120,31115.83,2017-02-26,NULL
737,2,2,1097,9,GB44DIKK53836839651479,34389.31,2023-02-02,NULL
738,4,2,705,5,GB32DITY85744149037531,2009.51,2020-03-22,NULL
739,2,1,1001,9,GB19FBVB80132331150250,20327.52,2021-01-09,NULL
740,3,2,1139,6,GB41IQCF18250721426205,16311.55,2016-01-20,NULL
741,4,3,482,10,GB21MGPH85145624947652,24620.51,2021-03-10,NULL
742,1,3,67,6,GB33TBYA35376807210358,46897.82,2023-11-23,NULL
743,5,2,1082,1,GB06MMXF59074113400842,13830.43,2021-06-15,NULL
744,1,1,321,8,GB50FXPP95867200616272,32431.97,2016-05-09,NULL
745,3,2,920,12,GB37KWCT63537493359154,13132.06,2020-02-13,NULL
746,4,1,340,7,GB72ZZKC81256641435169,49056.89,2024-08-19,NULL
747,3,1,1084,2,GB08OPNE34051511774823,41061.42,2017-03-21,NULL
748,2,3,388,1,GB80MBKD92531458004164,8979.14,2017-02-22,NULL
749,2,1,672,7,GB95KGFY99324393817111,42507.94,2023-02-04,NULL
750,5,1,118,8,GB37YLGL97420158569169,1887.01,2021-03-10,NULL
751,5,2,1030,1,GB54SCGB82757195424871,14149.98,2018-02-10,NULL
752,5,3,1150,9,GB26AVVC75979546036121,12042.5,2016-11-17,NULL
753,2,2,513,3,GB30MUCJ46988544691920,40096.23,2018-08-24,NULL
754,3,1,356,12,GB06JKCJ84027089645728,9587.83,2025-02-07,NULL
755,1,3,881,1,GB89UUAJ83587130191985,935.94,2019-12-05,NULL
756,1,3,54,7,GB37DMHX79305051109783,43097.7,2021-10-21,NULL
757,1,1,98,3,GB84ILFJ16667428874823,33512.92,2020-05-18,NULL
758,5,2,202,2,GB47JBWJ19803735606012,15423.84,2024-05-28,NULL
759,1,2,281,12,GB62PMIV43428803583328,20979.35,2018-04-05,NULL
760,3,2,690,1,GB13AQWA94483434694818,20617.69,2023-12-22,NULL
761,3,3,665,9,GB13PPZO38805664202741,36745.06,2024-11-29,NULL
762,5,1,13,11,GB20JVTC55053590780621,43410.78,2017-04-28,NULL
763,2,3,836,9,GB23XHEP29468256297284,28758.58,2025-01-26,NULL
764,2,2,1004,4,GB95AQCW17166921604685,39973.67,2015-10-01,NULL
765,1,2,483,8,GB37WCDR64350004658682,464.18,2025-05-11,NULL
766,2,3,1053,4,GB83TIQU03562526027513,23428.14,2024-12-24,NULL
767,2,2,645,12,GB24DQKL58947476977727,12729.42,2023-12-08,NULL
768,2,2,1135,3,GB82UTRU21766559419076,28140.11,2020-11-20,NULL
769,4,2,1026,4,GB90VIPK84837091219111,41218.7,2023-10-11,NULL
770,1,1,24,1,GB26TNEH55407138998802,10402.67,2020-12-22,NULL
771,4,2,859,7,GB71QSPQ49126511434469,18519.04,2022-01-26,NULL
772,5,2,620,2,GB57GTYE22791244160847,43453.66,2020-11-30,NULL
773,5,3,817,7,GB70MATT44577669852639,25901.83,2022-08-17,NULL
774,5,1,816,5,GB71OJNC03354815730112,21213.35,2022-01-25,NULL
775,2,2,669,10,GB37GLHB91661445105228,24110.59,2016-07-28,NULL
776,2,3,796,10,GB26CPGD44971198168787,20187.46,2023-08-18,NULL
777,3,1,705,2,GB85JCHX15637342463772,24116.14,2022-09-29,NULL
778,1,2,992,2,GB02GIRE66259636757247,42371.17,2025-02-19,NULL
779,5,1,90,2,GB63TSRJ41176148717555,49684.4,2019-04-20,NULL
780,2,2,735,7,GB36XKBN94657258337009,23260.64,2018-10-25,NULL
781,1,2,137,2,GB23JPFT71260005362128,26806.3,2019-03-25,NULL
782,4,3,1024,4,GB20DYCT86167623368004,23913.3,2020-03-10,NULL
783,1,1,350,4,GB46OKHT59136107807798,35282.63,2020-06-18,NULL
784,4,2,469,8,GB49CWSL79786639691163,31733.63,2023-01-18,NULL
785,1,1,442,8,GB11VTEG05890729434872,16446.76,2019-08-31,NULL
786,4,3,461,6,GB64JFVZ01970307654507,35635.68,2018-06-09,NULL
787,4,2,1122,5,GB82BYSU82806586768091,26159.78,2021-09-12,NULL
788,2,2,950,11,GB53BVRG29499376208479,20691.58,2019-04-02,NULL
789,1,1,133,8,GB11YWEC52045197163390,1152.29,2025-08-09,NULL
790,1,1,191,11,GB12WGQS57932773304309,40425.72,2025-08-02,NULL
791,5,2,969,5,GB09PEUC92718588019741,15435.85,2015-10-21,NULL
792,2,1,469,6,GB73NDAM71188337866001,35931.72,2016-02-06,NULL
793,2,2,244,1,GB73KXDC88809026475536,25887.96,2018-06-13,NULL
794,4,1,647,1,GB68KBCN04490340322902,19415.93,2023-12-31,NULL
795,1,1,643,12,GB80EQID78816082315972,49884.52,2024-02-23,NULL
796,1,3,425,6,GB80JASA10153353620666,27977.58,2024-01-25,NULL
797,1,1,745,9,GB61WXPX65425640169656,23729.99,2021-07-27,NULL
798,5,3,717,2,GB15DCPM23429173138553,12743.05,2017-02-02,NULL
799,4,1,656,2,GB94UIBP39526577763781,44539.92,2019-05-30,NULL
800,4,3,221,1,GB96HDUD51726831731715,36861.48,2019-11-25,NULL
801,4,3,1153,6,GB24EHZN31094722555317,1883.73,2025-07-17,NULL
802,1,3,1012,7,GB39WOIF01484585705413,30421.96,2021-06-05,NULL
803,4,3,1053,10,GB72LYCF56207733376036,33482.67,2025-08-15,NULL
804,1,2,1195,10,GB51FQSI38273935916113,1875.4,2020-12-19,NULL
805,1,3,158,10,GB95TVHC21021019223638,7304.78,2018-05-18,NULL
806,3,2,150,10,GB71YBWN32566163997956,18365.18,2021-02-06,NULL
807,4,3,169,7,GB97WVXH47887175784399,3853.67,2021-06-11,NULL
808,2,1,290,6,GB42PXRU20330984588589,42400.0,2018-11-21,NULL
809,3,2,1057,10,GB75JVBL21100566161190,48560.81,2016-02-18,NULL
810,3,2,664,10,GB97DZUL97241219667007,25491.68,2025-05-21,NULL
811,3,3,406,1,GB56RTXM22396294413504,37216.09,2025-07-17,NULL
812,5,1,745,2,GB26XWHA35374674898147,47220.3,2021-05-14,NULL
813,4,1,43,1,GB75PKWF67620778521782,5020.07,2021-07-09,NULL
814,5,2,1009,3,GB60DBCE88067842645612,30700.11,2017-08-26,NULL
815,3,2,1157,12,GB43RSPU54880037454192,15259.01,2021-09-21,NULL
816,5,2,714,2,GB87YCVX26563087298740,21585.18,2018-06-03,NULL
817,2,1,285,6,GB48VZBN89333557825931,7957.09,2016-02-28,NULL
818,2,3,1009,1,GB56KQIU13143954527561,17012.94,2021-04-29,NULL
819,2,3,692,11,GB89ANDQ51998230431898,36602.36,2019-04-11,NULL
820,3,1,1110,12,GB36NSQT03429044040452,29967.93,2020-02-03,NULL
821,2,3,416,3,GB93WTGW76015099191642,5733.41,2024-02-18,NULL
822,3,1,1144,1,GB25ASOS12806353377513,9068.4,2017-01-28,NULL
823,4,3,727,9,GB81YCRE48297733937401,1420.56,2016-03-25,NULL
824,2,2,241,12,GB72HAPF42937754897917,25387.84,2024-07-27,NULL
825,4,2,1134,9,GB42CDHJ87206042153124,21716.9,2023-03-16,NULL
826,3,1,1083,10,GB04MBTY92491000223906,46972.81,2022-07-09,NULL
827,5,3,10,3,GB97XKEW62276407851537,25435.31,2023-08-03,NULL
828,2,3,572,12,GB65GLON38097727242899,30613.54,2017-02-15,NULL
829,4,3,713,11,GB40HSKJ33474760058449,28062.74,2024-03-03,NULL
830,2,3,205,6,GB22HSHQ19984293393863,39393.41,2015-10-31,NULL
831,4,2,544,4,GB33PGXN13103304950565,33243.74,2020-10-18,NULL
832,4,2,881,9,GB74XBAL35982525713574,33629.21,2025-02-15,NULL
833,2,2,59,11,GB93FLII56429558574010,20569.29,2022-03-17,NULL
834,2,1,954,9,GB32DPQO99740124417199,14508.42,2018-11-11,NULL
835,1,2,218,1,GB89VFAU10313303427939,24259.84,2017-12-01,NULL
836,5,3,1141,6,GB72EJYK47887205894161,44206.62,2017-02-07,NULL
837,4,1,618,12,GB33SHSZ42174850370471,43197.4,2019-10-12,NULL
838,4,2,118,12,GB48JEAU74086200574875,3714.13,2019-01-22,NULL
839,2,3,636,10,GB37ZPXD72943202117867,1846.75,2025-02-26,NULL
840,2,1,1098,7,GB36HFCQ86581529369085,31139.32,2020-09-02,NULL
841,1,3,571,10,GB28UKTX39902339831098,14511.6,2024-01-10,NULL
842,1,2,1127,9,GB78ZMBF12485444415193,10759.36,2016-01-22,NULL
843,1,3,162,5,GB60OMXK33727274114444,35029.65,2024-07-29,NULL
844,3,2,927,4,GB48WKQI09347066281776,39709.24,2023-06-21,NULL
845,1,1,64,9,GB54ABTX71629389307081,22316.18,2024-11-23,NULL
846,2,3,585,11,GB75DXMA93854297586742,16112.46,2018-04-29,NULL
847,4,3,395,6,GB56JSVC79216540218720,12957.99,2020-08-30,NULL
848,3,2,1195,2,GB05ZICB32069734862707,11214.23,2022-07-14,NULL
849,2,2,62,9,GB74RUEW98615428964870,22760.39,2017-08-03,NULL
850,5,2,202,1,GB31YGYD42546579374836,26692.38,2020-02-12,NULL
851,3,2,310,10,GB40KBQG22064972136972,43849.66,2025-01-28,NULL
852,5,1,1025,10,GB45CUDI83431259443711,46228.58,2015-12-31,NULL
853,1,2,888,3,GB79EBFS85551810745615,18089.88,2018-11-13,NULL
854,2,2,1007,12,GB54RWKX16500478691927,32039.67,2024-09-19,NULL
855,5,2,152,12,GB37RBCT50146389870509,10530.09,2020-08-09,NULL
856,3,2,1116,12,GB84BBOI91306426392992,13600.62,2020-07-02,NULL
857,3,1,43,8,GB06OVVJ68947800115222,40337.77,2017-08-21,NULL
858,5,1,267,11,GB67EYRV83828816825551,3287.34,2020-12-22,NULL
859,5,3,885,8,GB91LJRE04188535540817,44787.72,2017-03-09,NULL
860,4,3,1072,8,GB73NKCW97015479801452,46573.25,2021-03-21,NULL
861,4,1,822,2,GB08OYOE89503343743985,13908.55,2020-11-30,NULL
862,1,2,868,12,GB20TLJL66072955879095,33813.42,2021-02-14,NULL
863,5,2,1180,3,GB91SLFL59051254099140,28759.56,2021-07-22,NULL
864,2,1,693,10,GB10FBWT50140205524469,19617.58,2021-10-25,NULL
865,2,3,424,9,GB31BYHS52498202674088,9111.63,2022-01-13,NULL
866,5,1,853,10,GB40XHYN13738136378586,48965.12,2017-11-30,NULL
867,1,1,1162,9,GB41DTBS99828510549000,36931.74,2016-04-20,NULL
868,2,1,1076,12,GB11TNFC74051242729231,26501.73,2023-02-09,NULL
869,5,1,906,6,GB09PUXG57276233176105,345.64,2025-02-27,NULL
870,2,2,353,10,GB14FSAX01304592460797,5770.39,2018-07-03,NULL
871,1,3,781,5,GB93KXQJ17439384751093,25314.02,2016-12-30,NULL
872,3,3,209,5,GB09VRUI53956041033342,17900.2,2018-08-16,NULL
873,5,3,640,11,GB85DGIC88964331152256,35971.35,2025-06-17,NULL
874,5,3,388,12,GB15LXGR66348273760723,20151.62,2022-10-07,NULL
875,1,3,1161,6,GB40IOSW38194692400587,14557.94,2023-08-13,NULL
876,5,3,784,2,GB35SYMT63568590678988,8898.42,2019-07-28,NULL
877,4,1,917,3,GB09HAEG31546951316505,15937.43,2020-11-26,NULL
878,3,3,62,9,GB91UOWY07887933294648,49108.3,2019-05-02,NULL
879,4,2,686,3,GB97BOKR08241076518538,15038.28,2024-07-05,NULL
880,4,3,1170,5,GB96HGXB25904602666257,25848.05,2020-06-03,NULL
881,4,2,807,9,GB45XEGH57593384156235,24621.31,2020-12-07,NULL
882,2,2,484,11,GB16VZCY28071045853972,14716.09,2017-06-23,NULL
883,1,1,1087,10,GB58KFUL73280788377815,13723.71,2023-09-26,NULL
884,3,3,655,1,GB98PGTP32836113526466,17857.81,2017-01-06,NULL
885,2,1,752,10,GB61QMSH12441839802363,35000.51,2019-02-08,NULL
886,2,1,275,7,GB52RRQJ95783598284280,16349.51,2024-02-15,NULL
887,2,1,143,4,GB71SIIZ11536317626636,32348.3,2017-05-19,NULL
888,3,1,1022,9,GB10MSJZ66107926222391,41506.25,2020-10-13,NULL
889,4,2,213,11,GB93EVSV61307132187450,14864.36,2016-03-02,NULL
890,4,3,1177,11,GB87DJAF57437827523086,6185.06,2017-05-12,NULL
891,3,3,949,10,GB85SIOF53525793515009,20528.9,2024-12-02,NULL
892,2,1,996,11,GB16BTBK16753753751434,49005.12,2020-01-29,NULL
893,3,1,142,9,GB43SVEE49948526967118,8270.03,2019-12-08,NULL
894,2,3,1130,1,GB42BFET59929567311743,20630.67,2022-03-19,NULL
895,4,1,190,7,GB76PKJA14212977452989,12966.13,2016-12-31,NULL
896,2,1,713,7,GB76QDPJ86736254462629,11990.96,2021-06-04,NULL
897,5,2,916,10,GB72RSMI53753110835674,33721.91,2017-12-11,NULL
898,2,2,75,6,GB87UIAU51995172735783,12322.6,2017-05-01,NULL
899,3,2,905,6,GB41DJOE99463574282797,13884.69,2017-09-09,NULL
900,3,2,415,3,GB96UKYC15267560643800,43368.57,2022-09-04,NULL
901,2,1,485,3,GB73WUFW93539805086250,4933.09,2020-02-16,NULL
902,2,1,1164,8,GB06WHXX98343415507908,13937.39,2023-06-02,NULL
903,1,2,784,9,GB64GUIF38451127704043,24149.6,2016-11-26,NULL
904,2,3,735,2,GB91ZVOA06555973709109,9315.12,2025-06-06,NULL
905,5,3,558,12,GB26FNUF12453191264676,32763.02,2025-05-16,NULL
906,3,3,1122,9,GB11FTOY78816824208443,2262.48,2022-02-08,NULL
907,3,3,447,8,GB83HVHJ53771771194803,9555.05,2018-07-29,NULL
908,3,2,343,3,GB05NYQE33893453043119,30645.37,2017-02-15,NULL
909,3,3,867,6,GB93PTVJ24237265715400,47404.44,2015-09-12,NULL
910,3,3,278,10,GB76OBZG49300223595239,1417.32,2021-12-28,NULL
911,3,1,460,5,GB92GFAP46664534359707,28375.41,2021-07-16,NULL
912,1,1,856,5,GB80JFZR51325398668943,10038.5,2017-02-22,NULL
913,5,1,427,12,GB64HMOP87979684626726,38201.94,2018-04-15,NULL
914,3,1,600,1,GB88EPVC85789678107871,37626.34,2018-03-30,NULL
915,1,3,241,6,GB86GYGY71162660024856,17144.07,2024-02-14,NULL
916,5,3,1076,4,GB21VFVL79181407233829,47686.06,2020-10-24,NULL
917,2,1,1073,7,GB46KOFC37909280806648,39308.62,2020-10-03,NULL
918,4,2,1124,8,GB70HFSZ73139437909839,48639.25,2018-07-15,NULL
919,4,3,593,7,GB17XYGV45276914349262,6405.57,2016-01-03,NULL
920,2,1,1148,4,GB24IJPO14656185240673,49550.65,2025-06-10,NULL
921,4,2,563,1,GB04YYDI31787969348047,28269.82,2023-03-05,NULL
922,2,2,533,2,GB75HXLV73661403790792,26391.68,2025-01-25,NULL
923,1,3,1140,7,GB12DWMD87187605874844,27922.28,2020-09-29,NULL
924,3,3,289,10,GB78KEXY81926329988177,43223.79,2017-03-25,NULL
925,2,2,108,2,GB78UZBM98694597437390,8412.86,2024-04-04,NULL
926,3,3,826,7,GB05KLJF85019465068855,36797.37,2019-10-15,NULL
927,4,3,877,6,GB61DKLZ99151879262163,24860.11,2018-03-27,NULL
928,4,3,847,7,GB37WENC01395386927599,18507.91,2023-11-03,NULL
929,5,3,315,9,GB32LUOH99832016662348,27851.37,2017-09-02,NULL
930,2,1,49,1,GB66VIXN30709270735595,25715.42,2024-11-09,NULL
931,4,3,71,6,GB05LSRL49530703554304,34858.59,2021-05-31,NULL
932,5,3,471,12,GB17EDEE50496378633340,49073.0,2021-02-04,NULL
933,3,2,337,1,GB15KMFF89658046331470,37724.67,2023-12-22,NULL
934,1,3,584,3,GB43SSHO08946798587023,22866.43,2021-10-02,NULL
935,1,2,581,4,GB64FNBN56568705155615,21569.72,2023-12-29,NULL
936,2,3,45,4,GB64CLTQ16723523278989,30493.74,2021-01-21,NULL
937,4,1,399,5,GB89ZKDY87237785904120,5495.38,2019-07-17,NULL
938,4,3,1046,3,GB79KMGZ77190673363505,9176.9,2017-03-20,NULL
939,3,2,77,8,GB57EAJR14950855370342,36099.9,2016-07-28,NULL
940,2,3,549,4,GB95JPKI55521699305969,41851.4,2018-07-11,NULL
941,3,3,546,8,GB91XCJM27535220680917,41121.75,2025-03-05,NULL
942,4,3,437,3,GB59KSWR11182072817122,47089.99,2017-06-14,NULL
943,5,1,37,3,GB03AXEK12570343191444,41639.08,2021-01-01,NULL
944,2,1,664,8,GB93UKOW22022281610815,28788.17,2021-12-27,NULL
945,1,3,11,2,GB87ZQVS73561484285364,10517.31,2019-11-22,NULL
946,5,1,115,12,GB40FTCP15001075866669,13855.62,2017-08-22,NULL
947,1,2,324,6,GB53EDJX86691953164324,32209.01,2018-08-20,NULL
948,3,2,108,5,GB98QVMO28661835393279,27340.0,2022-12-11,NULL
949,3,1,346,8,GB08GESM35268749134208,4479.57,2018-04-10,NULL
950,3,3,208,10,GB66SCXT52143015529326,20366.43,2020-12-20,NULL
951,5,3,649,1,GB08EMXZ70266629790600,14869.98,2018-12-21,NULL
952,4,2,206,10,GB10XATT84610907849382,24970.15,2019-03-19,NULL
953,1,1,30,12,GB16WOEU35313433742210,27804.41,2024-04-25,NULL
954,4,3,218,3,GB03NJPW14452392808283,40748.96,2016-11-03,NULL
955,3,2,765,1,GB57OXRJ17473406918902,10998.03,2015-12-07,NULL
956,4,3,808,10,GB97BHHW22103778001272,18786.66,2025-01-01,NULL
957,4,3,868,5,GB71VGRQ63001041755480,24055.59,2021-02-08,NULL
958,2,2,286,1,GB33CUJM33742961078076,36256.56,2018-03-09,NULL
959,5,3,72,9,GB25YKVN83032607260583,26720.04,2015-11-07,NULL
960,3,2,328,3,GB46PXEG87075647510588,36044.47,2022-02-11,NULL
961,1,3,617,11,GB16QCML43265494628046,28830.36,2019-12-27,NULL
962,5,1,551,8,GB82OBZC90795924052554,25852.91,2024-03-25,NULL
963,1,1,258,7,GB61YBTY53510991865657,1345.32,2024-10-17,NULL
964,1,1,803,2,GB16WAMS58245907030605,23418.21,2017-07-02,NULL
965,2,2,571,9,GB51UTJL99018131433131,32678.07,2024-10-09,NULL
966,1,3,1000,7,GB04SXPF98350936970906,33661.71,2023-10-18,NULL
967,3,1,489,11,GB35FOAR86993883825103,39322.65,2022-09-02,NULL
968,1,1,541,5,GB67QKOP38830028671015,34133.97,2024-11-01,NULL
969,5,3,245,1,GB54HYPE12378435147725,48774.51,2018-03-15,NULL
970,3,1,318,5,GB56ETNQ07019214477149,4458.22,2019-04-05,NULL
971,2,1,383,3,GB20WVQG34645062537853,24263.48,2016-12-04,NULL
972,3,2,953,6,GB81NWZZ22608722954259,47876.96,2021-08-13,NULL
973,1,3,388,2,GB90RJVC16653480198828,8937.67,2021-12-13,NULL
974,2,3,599,10,GB79NJNR20925742522288,32252.1,2016-10-31,NULL
975,1,1,912,12,GB18QECV66177065043730,9656.16,2021-11-12,NULL
976,5,1,1051,5,GB65LQVX72349996855743,17709.79,2023-12-15,NULL
977,4,1,1079,12,GB60ZLCK28181905702398,14533.13,2022-07-15,NULL
978,1,1,242,9,GB62BWSY60927771498508,40690.58,2023-07-09,NULL
979,1,3,71,3,GB74QOFA29826193195142,11233.93,2017-04-27,NULL
980,1,1,948,5,GB85LREE60262876769287,2715.56,2019-04-10,NULL
981,5,2,1121,1,GB35BVEH88124578745656,34068.52,2024-11-06,NULL
982,5,2,558,2,GB66WDOQ70983838708162,41383.8,2017-10-14,NULL
983,3,3,608,12,GB54HVDV06840150855788,24434.78,2022-01-23,NULL
984,3,1,449,6,GB55BLQF06795327869605,14160.92,2024-07-29,NULL
985,3,2,294,12,GB46VUPH57243136669326,14499.51,2025-01-24,NULL
986,2,1,1114,11,GB73VYGH82512426097140,33684.84,2018-09-20,NULL
987,2,3,8,10,GB92XLRH35681300391625,16578.82,2025-06-12,NULL
988,5,3,460,3,GB73ZJYK52491410658468,15023.59,2015-09-10,NULL
989,4,1,653,5,GB80ZDPQ21073549143930,2778.97,2018-03-20,NULL
990,2,3,353,4,GB55PPFC09958923355203,7143.75,2019-09-10,NULL
991,1,2,66,5,GB83NRXI95151071020687,40868.31,2019-12-19,NULL
992,1,3,580,1,GB82SURX09607817557597,7270.66,2021-06-17,NULL
993,2,1,311,8,GB79JHSR33926718284471,3707.72,2017-06-25,NULL
994,3,3,122,4,GB42FTDL00268656556521,48923.94,2023-05-09,NULL
995,2,2,378,10,GB82RWVS22857817379579,30263.55,2018-02-08,NULL
996,5,3,269,9,GB41FOJH78483721601186,18601.2,2015-10-09,NULL
997,5,1,95,7,GB24CBSQ24336035284770,40120.31,2019-08-16,NULL
998,4,2,1091,1,GB24FICD75239522779063,4141.96,2016-10-19,NULL
999,5,2,997,5,GB88PFHO39336243113193,18394.89,2022-04-26,NULL
1000,1,3,231,1,GB14XDIC28554928165384,44905.21,2019-10-17,NULL
1001,4,3,938,10,GB06PMSW91115321304801,21296.82,2018-11-13,NULL
1002,2,2,549,12,GB86SYRV72833222729540,20440.14,2018-01-20,NULL
1003,2,1,732,3,GB34FOQO31038029138867,16972.66,2022-03-16,NULL
1004,5,1,565,6,GB35DFGQ00772826063666,18010.58,2015-09-16,NULL
1005,2,3,201,7,GB98RDMB15065777244250,15362.68,2020-04-10,NULL
1006,3,1,1139,9,GB10LYHG42029877353851,8223.68,2021-01-14,NULL
1007,5,1,570,2,GB73XPED82292315710493,13920.19,2022-12-06,NULL
1008,2,2,726,1,GB11FFTW92506778330177,3690.5,2021-09-05,NULL
1009,3,3,1078,12,GB57ABKA32854313358991,16596.02,2023-10-16,NULL
1010,2,3,726,1,GB36FJWD52539633387850,27426.78,2022-01-14,NULL
1011,4,2,982,11,GB69VXTX43223008318238,6465.64,2025-06-23,NULL
1012,2,1,972,7,GB73YWXJ98437729684991,37085.73,2019-04-28,NULL
1013,5,2,547,2,GB54RQLY09013619195227,11202.66,2017-06-19,NULL
1014,3,1,1058,6,GB54PTWQ06318807213114,9240.38,2018-05-06,NULL
1015,3,2,1098,3,GB13FYUF89593184801814,5358.86,2021-05-04,NULL
1016,2,2,1001,1,GB29SLUB18596260208926,43467.04,2016-08-07,NULL
1017,1,1,1017,5,GB56KMGV13497282709181,40538.13,2017-03-28,NULL
1018,3,2,1116,1,GB44ZOXQ64874132736660,20056.93,2015-10-05,NULL
1019,3,1,215,8,GB73BYBA42750012146077,49240.1,2022-07-04,NULL
1020,3,1,51,8,GB35JNAG64542755545837,811.42,2023-01-08,NULL
1021,1,3,343,2,GB69DYGP90536921285669,2082.74,2022-07-30,NULL
1022,5,2,859,10,GB66LZGF76133729542428,42330.53,2019-12-15,NULL
1023,3,3,958,1,GB12SUBU60814902123750,1578.39,2021-02-15,NULL
1024,5,2,899,3,GB46XIXO87764862487102,31205.41,2016-02-12,NULL
1025,3,2,707,12,GB76ESHJ89637796165389,27429.03,2018-08-22,NULL
1026,3,3,956,3,GB22SMSL22015722702577,19544.37,2023-04-11,NULL
1027,5,3,278,8,GB03IRSZ52884007297386,46609.68,2019-08-27,NULL
1028,2,3,289,1,GB79DPWX76854961697960,3334.07,2017-10-25,NULL
1029,1,2,313,6,GB24NYHW95848824681664,4729.91,2021-06-28,NULL
1030,1,3,60,10,GB08XVTJ78496797796055,7459.14,2015-10-03,NULL
1031,3,1,640,3,GB85PLYH97087271361959,5975.91,2018-02-08,NULL
1032,5,1,552,1,GB84VRCU45036558900689,6439.38,2018-01-04,NULL
1033,2,1,175,9,GB49YGNA48500807670773,31376.52,2020-02-02,NULL
1034,2,2,873,4,GB81TQYH89050850054088,14464.8,2024-03-13,NULL
1035,5,3,431,3,GB90OOVE82888058847918,4078.53,2018-06-15,NULL
1036,5,1,688,4,GB71MWWW57405121355921,19078.95,2018-01-12,NULL
1037,5,3,161,6,GB68QSRI37754337100027,23038.79,2023-07-06,NULL
1038,2,2,297,4,GB46HSCQ70384333223689,38643.98,2022-08-26,NULL
1039,5,2,318,6,GB77UQDC87233137822279,11946.29,2015-10-16,NULL
1040,4,2,1057,11,GB80IRNT31867514737557,10055.94,2025-03-18,NULL
1041,3,2,217,2,GB44ACXS23458184053218,32281.52,2022-03-03,NULL
1042,4,3,1137,7,GB79MDAR23706271689699,37406.57,2018-02-05,NULL
1043,2,3,1076,9,GB23HFYC70619389819058,18602.69,2019-02-03,NULL
1044,3,1,214,2,GB77QGUW52205730579118,15050.91,2022-07-20,NULL
1045,4,2,983,3,GB95TYWJ06533861840629,19457.7,2020-09-17,NULL
1046,1,1,466,10,GB67GXNO57016875165698,37962.91,2025-01-25,NULL
1047,3,3,134,9,GB47RZWW73652993367017,35638.53,2025-06-17,NULL
1048,5,2,909,9,GB95UAMQ44127804464795,28966.85,2021-09-23,NULL
1049,4,3,69,8,GB28TPGW96719071562154,6385.42,2021-04-29,NULL
1050,1,3,1184,7,GB20LXQA85950521031393,25595.55,2024-06-28,NULL
1051,3,1,839,7,GB25CIDW37276582923299,26913.86,2017-05-05,NULL
1052,5,3,1005,7,GB04PAIS71067539855025,41999.52,2022-10-22,NULL
1053,5,1,987,3,GB90ZPPD47625675197792,18750.86,2017-08-11,NULL
1054,1,1,408,2,GB47MQMM98116950206951,22811.97,2024-03-02,NULL
1055,1,1,141,4,GB95QFNL95473502423765,48558.65,2024-10-20,NULL
1056,1,1,936,12,GB29IZFB74133542938191,38227.03,2024-05-18,NULL
1057,5,3,954,9,GB90EBZN05653922752135,23592.68,2019-01-02,NULL
1058,3,1,1094,9,GB75TXEL07792655083746,5184.35,2017-03-19,NULL
1059,2,3,1144,3,GB46GBNY78116550709888,40087.64,2024-01-27,NULL
1060,3,3,108,10,GB93MQTJ65722868024693,25628.5,2016-07-21,NULL
1061,2,3,466,11,GB39RKSD74885117849188,2586.34,2017-07-28,NULL
1062,2,1,780,6,GB58EMJU95558043097271,31043.49,2022-05-23,NULL
